"","monitoring_location_id","activity_media_name","activity_media_subdivision_name","activity_id","activity_start_date","activity_start_time","activity_end_date","activity_end_time","activity_latitude","activity_longitude","activity_source_map_scale","activity_type","activity_depth_height_measure","activity_depth_height_unit","activity_top_depth_height_measure","activity_top_depth_height_unit","activity_bottom_depth_height_measure","activity_bottom_depth_height_unit","activity_relative_depth_name","activity_comment","characteristic_name","result_analytical_method_id","result_analytical_method_context","method_speciation","result_value","result_unit","result_qualifier","result_weight_basis","statistical_base_code","result_sample_fraction","result_value_type","result_comment","sample_collection_method_id","equipment_id","result_detection_condition","result_detection_limit_type_1","result_detection_limit_value_1","result_detection_limit_unit_1","result_detection_limit_type_2","result_detection_limit_value_2","result_detection_limit_unit_2","laboratory_accreditation_indicator","laboratory_name","laboratory_sample_id","analysis_start_date","analysis_start_time","biological_intent","subject_taxonomic_name","thermal_preservative","sample_container_type","sample_container_color","chemical_preservative","flag"
"543","KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total Nitrate/Nitrite-N-DUP",2021-07-27,"10:50:00",NA,NA,60.498284,"-150.86312100000001",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655015","2021-08-02","12:17:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"544","KR RM 31","Water","Surface Water","KR RM 31-2021-07-27-Total P-DUP",2021-07-27,"10:50:00",NA,NA,60.498284,"-150.86312100000001",NA,"Quality Control Field Replicate Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655015","2021-08-02","17:32:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"545","KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"11:30:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655016","2021-08-02","12:19:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"546","KR RM 36 MR","Water","Surface Water","KR RM 36 MR-2021-07-27-Total P",2021-07-27,"11:30:00",NA,NA,60.53687,"-150.75472400000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655016","2021-08-02","17:33:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"547","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-02","12:21:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"548","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Total P",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-02","17:34:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"549","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Benzene",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Benzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.4,"ug/L","Method Detection Level",0.2,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"550","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Ethylbenzene",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Ethylbenzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"551","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-o-Xylene",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"o-Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"552","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-P & M -Xylene",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"P & M -Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"553","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Toluene",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Toluene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"554","KR RM 40","Water","Surface Water","KR RM 40-2021-07-27-Xylenes (total)",2021-07-27,"09:50:00",NA,NA,60.515441,"-150.70206899999999",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Xylenes (total)","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",3,"ug/L","Method Detection Level",1.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655017","2021-08-05","20:47:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"555","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-02","12:22:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"556","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Total P",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-02","17:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"557","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Benzene",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Benzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.4,"ug/L","Method Detection Level",0.2,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"558","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Ethylbenzene",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Ethylbenzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"559","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-o-Xylene",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"o-Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"560","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-P & M -Xylene",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"P & M -Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"561","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Toluene",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Toluene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"562","KR RM 43","Water","Surface Water","KR RM 43-2021-07-27-Xylenes (total)",2021-07-27,"09:30:00",NA,NA,60.489844,"‐150.636905",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Xylenes (total)","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",3,"ug/L","Method Detection Level",1.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655018","2021-08-05","21:02:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"563","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"09:14:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655019","2021-08-02","12:29:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"564","KR RM 44 KI","Water","Surface Water","KR RM 44 KI-2021-07-27-Total P",2021-07-27,"09:14:00",NA,NA,60.481518,"-150.632498",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655019","2021-08-02","17:36:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"565","KR RM 50","Water","Surface Water","KR RM 50-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"08:40:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655020","2021-08-02","12:35:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"566","KR RM 50","Water","Surface Water","KR RM 50-2021-07-27-Total P",2021-07-27,"08:40:00",NA,NA,60.467517,"-150.507789",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655020","2021-08-02","17:37:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"567","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Total Nitrate/Nitrite-N",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Nitrate/Nitrite-N","4500-NO3(F)","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"mg/L","Method Detection Level",0.1,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-02","11:53:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"568","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Total P",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Total Phosphorus","4500-P-E","APHA",NA,NA,"mg/L","U","Sampled",NA,"Total","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.04,"mg/L","Method Detection Level",0.02,"mg/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-02","17:13:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","H2SO4","N"
"569","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Benzene",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Benzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.4,"ug/L","Method Detection Level",0.2,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"570","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Ethylbenzene",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Ethylbenzene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"571","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-o-Xylene",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"o-Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"572","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-P & M -Xylene",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"P & M -Xylene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",2,"ug/L","Method Detection Level",1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"573","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Toluene",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Toluene","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"574","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Xylenes (total)",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Xylenes (total)","8260D","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Volatile","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",3,"ug/L","Method Detection Level",1.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655004","2021-08-05","20:32:00",NA,NA,"Cold packs","Glass Vial","Brown","HCl","N"
"575","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Al",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Aluminum","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",20,"ug/L","Method Detection Level",10,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"576","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Sb",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Antimony","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"577","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-As",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Arsenic","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"578","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Ba",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Barium","200.8","USEPA",NA,8.52,"ug/L","=","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",3,"ug/L","Method Detection Level",1.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"579","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Be",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Beryllium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.4,"ug/L","Method Detection Level",0.2,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"580","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Cd",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cadmium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.5,"ug/L","Method Detection Level",0.25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"581","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Ca",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Calcium","200.8","USEPA",NA,14000,"ug/L","=","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",500,"ug/L","Method Detection Level",250,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"582","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Cr",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Chromium","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",5,"ug/L","Method Detection Level",2.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"583","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Co",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Cobalt","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",4,"ug/L","Method Detection Level",2,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"584","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Cu",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Copper","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",1,"ug/L","Method Detection Level",0.5,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"585","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Fe",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Iron","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",250,"ug/L","Method Detection Level",125,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
"586","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Pb",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Lead","200.8","USEPA",NA,NA,"ug/L","U","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle","Not Detected","Limit of Quantitation",0.2,"ug/L","Method Detection Level",0.1,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","Y"
"587","KR RM 6.5","Water","Surface Water","KR RM 6.5-2021-07-27-Mg",2021-07-27,"09:10:00",NA,NA,60.54081,"-151.18278000000001",NA,"Field Msr/Obs",15,"cm",NA,NA,NA,NA,NA,NA,"Magnesium","200.8","USEPA",NA,1090,"ug/L","=","Sampled",NA,"Filtered, field","Actual",NA,NA,"Water Bottle",NA,"Limit of Quantitation",50,"ug/L","Method Detection Level",25,"ug/L",NA,"SGS North America, Anchorage, Alaska","1214655028","2021-08-05","10:01:00",NA,NA,"Cold packs","Plastic Bottle","Opaque","HNO3","N"
